truth,trial,seed,initial_state,rate_log_beta_over_log_alpha,log_inverse_alpha,log_inverse_beta,p_test_crossing,q_test_crossing,stopping_time,decision,error
Q,66,260617653,1,2.0,320.0,640.0,805,,805,Q,False
Q,66,260617653,1,0.5,640.0,320.0,1371,,1371,Q,False
Q,66,260617653,1,1.0,640.0,640.0,1371,,1371,Q,False
Q,66,260617653,1,2.0,640.0,1280.0,1371,,1371,Q,False
Q,66,260617653,1,0.5,1280.0,640.0,2512,,2512,Q,False
Q,66,260617653,1,1.0,1280.0,1280.0,2512,,2512,Q,False
Q,66,260617653,1,2.0,1280.0,2560.0,2512,,2512,Q,False
Q,66,260617653,1,0.5,2560.0,1280.0,4921,,4921,Q,False
Q,66,260617653,1,1.0,2560.0,2560.0,4921,,4921,Q,False
Q,66,260617653,1,2.0,2560.0,5120.0,4921,,4921,Q,False
Q,66,260617653,1,0.5,5120.0,2560.0,9923,,9923,Q,False
Q,66,260617653,1,1.0,5120.0,5120.0,9923,,9923,Q,False
Q,66,260617653,1,2.0,5120.0,10240.0,9923,,9923,Q,False
Q,67,260617654,2,0.5,320.0,160.0,784,,784,Q,False
Q,67,260617654,2,1.0,320.0,320.0,784,,784,Q,False
Q,67,260617654,2,2.0,320.0,640.0,784,,784,Q,False
Q,67,260617654,2,0.5,640.0,320.0,1446,,1446,Q,False
Q,67,260617654,2,1.0,640.0,640.0,1446,,1446,Q,False
Q,67,260617654,2,2.0,640.0,1280.0,1446,,1446,Q,False
Q,67,260617654,2,0.5,1280.0,640.0,2529,,2529,Q,False
Q,67,260617654,2,1.0,1280.0,1280.0,2529,,2529,Q,False
Q,67,260617654,2,2.0,1280.0,2560.0,2529,,2529,Q,False
Q,67,260617654,2,0.5,2560.0,1280.0,4942,,4942,Q,False
Q,67,260617654,2,1.0,2560.0,2560.0,4942,,4942,Q,False
Q,67,260617654,2,2.0,2560.0,5120.0,4942,,4942,Q,False
Q,67,260617654,2,0.5,5120.0,2560.0,9857,,9857,Q,False
Q,67,260617654,2,1.0,5120.0,5120.0,9857,,9857,Q,False
Q,67,260617654,2,2.0,5120.0,10240.0,9857,,9857,Q,False
Q,68,260617655,3,0.5,320.0,160.0,816,,816,Q,False
Q,68,260617655,3,1.0,320.0,320.0,816,,816,Q,False
Q,68,260617655,3,2.0,320.0,640.0,816,,816,Q,False
Q,68,260617655,3,0.5,640.0,320.0,1514,,1514,Q,False
Q,68,260617655,3,1.0,640.0,640.0,1514,,1514,Q,False
Q,68,260617655,3,2.0,640.0,1280.0,1514,,1514,Q,False
Q,68,260617655,3,0.5,1280.0,640.0,2760,,2760,Q,False
Q,68,260617655,3,1.0,1280.0,1280.0,2760,,2760,Q,False
Q,68,260617655,3,2.0,1280.0,2560.0,2760,,2760,Q,False
Q,68,260617655,3,0.5,2560.0,1280.0,5330,,5330,Q,False
Q,68,260617655,3,1.0,2560.0,2560.0,5330,,5330,Q,False
Q,68,260617655,3,2.0,2560.0,5120.0,5330,,5330,Q,False
Q,68,260617655,3,0.5,5120.0,2560.0,10050,,10050,Q,False
Q,68,260617655,3,1.0,5120.0,5120.0,10050,,10050,Q,False
Q,68,260617655,3,2.0,5120.0,10240.0,10050,,10050,Q,False
Q,69,260617656,4,0.5,320.0,160.0,696,,696,Q,False
Q,69,260617656,4,1.0,320.0,320.0,696,,696,Q,False
Q,69,260617656,4,2.0,320.0,640.0,696,,696,Q,False
Q,69,260617656,4,0.5,640.0,320.0,1383,,1383,Q,False
Q,69,260617656,4,1.0,640.0,640.0,1383,,1383,Q,False
Q,69,260617656,4,2.0,640.0,1280.0,1383,,1383,Q,False
Q,69,260617656,4,0.5,1280.0,640.0,2626,,2626,Q,False
Q,69,260617656,4,1.0,1280.0,1280.0,2626,,2626,Q,False
Q,69,260617656,4,2.0,1280.0,2560.0,2626,,2626,Q,False
Q,69,260617656,4,0.5,2560.0,1280.0,5080,,5080,Q,False
Q,69,260617656,4,1.0,2560.0,2560.0,5080,,5080,Q,False
Q,69,260617656,4,2.0,2560.0,5120.0,5080,,5080,Q,False
Q,69,260617656,4,0.5,5120.0,2560.0,9815,,9815,Q,False
Q,69,260617656,4,1.0,5120.0,5120.0,9815,,9815,Q,False
Q,69,260617656,4,2.0,5120.0,10240.0,9815,,9815,Q,False
Q,70,260617657,0,0.5,320.0,160.0,729,,729,Q,False
Q,70,260617657,0,1.0,320.0,320.0,729,,729,Q,False
Q,70,260617657,0,2.0,320.0,640.0,729,,729,Q,False
Q,70,260617657,0,0.5,640.0,320.0,1360,,1360,Q,False
Q,70,260617657,0,1.0,640.0,640.0,1360,,1360,Q,False
Q,70,260617657,0,2.0,640.0,1280.0,1360,,1360,Q,False
Q,70,260617657,0,0.5,1280.0,640.0,2631,,2631,Q,False
Q,70,260617657,0,1.0,1280.0,1280.0,2631,,2631,Q,False
Q,70,260617657,0,2.0,1280.0,2560.0,2631,,2631,Q,False
Q,70,260617657,0,0.5,2560.0,1280.0,5050,,5050,Q,False
Q,70,260617657,0,1.0,2560.0,2560.0,5050,,5050,Q,False
Q,70,260617657,0,2.0,2560.0,5120.0,5050,,5050,Q,False
Q,70,260617657,0,0.5,5120.0,2560.0,9836,,9836,Q,False
Q,70,260617657,0,1.0,5120.0,5120.0,9836,,9836,Q,False
Q,70,260617657,0,2.0,5120.0,10240.0,9836,,9836,Q,False
Q,71,260617658,1,0.5,320.0,160.0,695,,695,Q,False
Q,71,260617658,1,1.0,320.0,320.0,695,,695,Q,False
Q,71,260617658,1,2.0,320.0,640.0,695,,695,Q,False
Q,71,260617658,1,0.5,640.0,320.0,1363,,1363,Q,False
Q,71,260617658,1,1.0,640.0,640.0,1363,,1363,Q,False
Q,71,260617658,1,2.0,640.0,1280.0,1363,,1363,Q,False
Q,71,260617658,1,0.5,1280.0,640.0,2509,,2509,Q,False
Q,71,260617658,1,1.0,1280.0,1280.0,2509,,2509,Q,False
Q,71,260617658,1,2.0,1280.0,2560.0,2509,,2509,Q,False
Q,71,260617658,1,0.5,2560.0,1280.0,4968,,4968,Q,False
Q,71,260617658,1,1.0,2560.0,2560.0,4968,,4968,Q,False
Q,71,260617658,1,2.0,2560.0,5120.0,4968,,4968,Q,False
Q,71,260617658,1,0.5,5120.0,2560.0,10254,,10254,Q,False
Q,71,260617658,1,1.0,5120.0,5120.0,10254,,10254,Q,False
Q,71,260617658,1,2.0,5120.0,10240.0,10254,,10254,Q,False
Q,72,260617659,2,0.5,320.0,160.0,756,,756,Q,False
Q,72,260617659,2,1.0,320.0,320.0,756,,756,Q,False
Q,72,260617659,2,2.0,320.0,640.0,756,,756,Q,False
Q,72,260617659,2,0.5,640.0,320.0,1371,,1371,Q,False
Q,72,260617659,2,1.0,640.0,640.0,1371,,1371,Q,False
Q,72,260617659,2,2.0,640.0,1280.0,1371,,1371,Q,False
Q,72,260617659,2,0.5,1280.0,640.0,2641,,2641,Q,False
Q,72,260617659,2,1.0,1280.0,1280.0,2641,,2641,Q,False
Q,72,260617659,2,2.0,1280.0,2560.0,2641,,2641,Q,False
Q,72,260617659,2,0.5,2560.0,1280.0,5196,,5196,Q,False
Q,72,260617659,2,1.0,2560.0,2560.0,5196,,5196,Q,False
Q,72,260617659,2,2.0,2560.0,5120.0,5196,,5196,Q,False
Q,72,260617659,2,0.5,5120.0,2560.0,10025,,10025,Q,False
Q,72,260617659,2,1.0,5120.0,5120.0,10025,,10025,Q,False
Q,72,260617659,2,2.0,5120.0,10240.0,10025,,10025,Q,False
Q,73,260617660,3,0.5,320.0,160.0,739,,739,Q,False
Q,73,260617660,3,1.0,320.0,320.0,739,,739,Q,False
Q,73,260617660,3,2.0,320.0,640.0,739,,739,Q,False
Q,73,260617660,3,0.5,640.0,320.0,1375,,1375,Q,False
Q,73,260617660,3,1.0,640.0,640.0,1375,,1375,Q,False
Q,73,260617660,3,2.0,640.0,1280.0,1375,,1375,Q,False
Q,73,260617660,3,0.5,1280.0,640.0,2587,,2587,Q,False
Q,73,260617660,3,1.0,1280.0,1280.0,2587,,2587,Q,False
Q,73,260617660,3,2.0,1280.0,2560.0,2587,,2587,Q,False
Q,73,260617660,3,0.5,2560.0,1280.0,4810,,4810,Q,False
Q,73,260617660,3,1.0,2560.0,2560.0,4810,,4810,Q,False
Q,73,260617660,3,2.0,2560.0,5120.0,4810,,4810,Q,False
Q,73,260617660,3,0.5,5120.0,2560.0,9691,,9691,Q,False
Q,73,260617660,3,1.0,5120.0,5120.0,9691,,9691,Q,False
Q,73,260617660,3,2.0,5120.0,10240.0,9691,,9691,Q,False
Q,74,260617661,4,0.5,320.0,160.0,749,,749,Q,False
Q,74,260617661,4,1.0,320.0,320.0,749,,749,Q,False
Q,74,260617661,4,2.0,320.0,640.0,749,,749,Q,False
Q,74,260617661,4,0.5,640.0,320.0,1349,,1349,Q,False
Q,74,260617661,4,1.0,640.0,640.0,1349,,1349,Q,False
Q,74,260617661,4,2.0,640.0,1280.0,1349,,1349,Q,False
Q,74,260617661,4,0.5,1280.0,640.0,2544,,2544,Q,False
Q,74,260617661,4,1.0,1280.0,1280.0,2544,,2544,Q,False
Q,74,260617661,4,2.0,1280.0,2560.0,2544,,2544,Q,False
Q,74,260617661,4,0.5,2560.0,1280.0,4906,,4906,Q,False
Q,74,260617661,4,1.0,2560.0,2560.0,4906,,4906,Q,False
Q,74,260617661,4,2.0,2560.0,5120.0,4906,,4906,Q,False
Q,74,260617661,4,0.5,5120.0,2560.0,9796,,9796,Q,False
Q,74,260617661,4,1.0,5120.0,5120.0,9796,,9796,Q,False
Q,74,260617661,4,2.0,5120.0,10240.0,9796,,9796,Q,False
Q,75,260617662,0,0.5,320.0,160.0,759,,759,Q,False
Q,75,260617662,0,1.0,320.0,320.0,759,,759,Q,False
Q,75,260617662,0,2.0,320.0,640.0,759,,759,Q,False
Q,75,260617662,0,0.5,640.0,320.0,1445,,1445,Q,False
Q,75,260617662,0,1.0,640.0,640.0,1445,,1445,Q,False
Q,75,260617662,0,2.0,640.0,1280.0,1445,,1445,Q,False
Q,75,260617662,0,0.5,1280.0,640.0,2591,,2591,Q,False
Q,75,260617662,0,1.0,1280.0,1280.0,2591,,2591,Q,False
Q,75,260617662,0,2.0,1280.0,2560.0,2591,,2591,Q,False
Q,75,260617662,0,0.5,2560.0,1280.0,5183,,5183,Q,False
Q,75,260617662,0,1.0,2560.0,2560.0,5183,,5183,Q,False
Q,75,260617662,0,2.0,2560.0,5120.0,5183,,5183,Q,False
Q,75,260617662,0,0.5,5120.0,2560.0,9957,,9957,Q,False
Q,75,260617662,0,1.0,5120.0,5120.0,9957,,9957,Q,False
Q,75,260617662,0,2.0,5120.0,10240.0,9957,,9957,Q,False
Q,76,260617663,1,0.5,320.0,160.0,765,,765,Q,False
Q,76,260617663,1,1.0,320.0,320.0,765,,765,Q,False
Q,76,260617663,1,2.0,320.0,640.0,765,,765,Q,False
Q,76,260617663,1,0.5,640.0,320.0,1494,,1494,Q,False
Q,76,260617663,1,1.0,640.0,640.0,1494,,1494,Q,False
Q,76,260617663,1,2.0,640.0,1280.0,1494,,1494,Q,False
Q,76,260617663,1,0.5,1280.0,640.0,2701,,2701,Q,False
Q,76,260617663,1,1.0,1280.0,1280.0,2701,,2701,Q,False
Q,76,260617663,1,2.0,1280.0,2560.0,2701,,2701,Q,False
Q,76,260617663,1,0.5,2560.0,1280.0,5051,,5051,Q,False
Q,76,260617663,1,1.0,2560.0,2560.0,5051,,5051,Q,False
Q,76,260617663,1,2.0,2560.0,5120.0,5051,,5051,Q,False
Q,76,260617663,1,0.5,5120.0,2560.0,9934,,9934,Q,False
Q,76,260617663,1,1.0,5120.0,5120.0,9934,,9934,Q,False
Q,76,260617663,1,2.0,5120.0,10240.0,9934,,9934,Q,False
Q,77,260617664,2,0.5,320.0,160.0,742,,742,Q,False
Q,77,260617664,2,1.0,320.0,320.0,742,,742,Q,False
Q,77,260617664,2,2.0,320.0,640.0,742,,742,Q,False
Q,77,260617664,2,0.5,640.0,320.0,1442,,1442,Q,False
Q,77,260617664,2,1.0,640.0,640.0,1442,,1442,Q,False
Q,77,260617664,2,2.0,640.0,1280.0,1442,,1442,Q,False
Q,77,260617664,2,0.5,1280.0,640.0,2703,,2703,Q,False
Q,77,260617664,2,1.0,1280.0,1280.0,2703,,2703,Q,False
Q,77,260617664,2,2.0,1280.0,2560.0,2703,,2703,Q,False
Q,77,260617664,2,0.5,2560.0,1280.0,5314,,5314,Q,False
Q,77,260617664,2,1.0,2560.0,2560.0,5314,,5314,Q,False
Q,77,260617664,2,2.0,2560.0,5120.0,5314,,5314,Q,False
Q,77,260617664,2,0.5,5120.0,2560.0,10340,,10340,Q,False
Q,77,260617664,2,1.0,5120.0,5120.0,10340,,10340,Q,False
Q,77,260617664,2,2.0,5120.0,10240.0,10340,,10340,Q,False
Q,78,260617665,3,0.5,320.0,160.0,662,,662,Q,False
Q,78,260617665,3,1.0,320.0,320.0,662,,662,Q,False
Q,78,260617665,3,2.0,320.0,640.0,662,,662,Q,False
Q,78,260617665,3,0.5,640.0,320.0,1367,,1367,Q,False
Q,78,260617665,3,1.0,640.0,640.0,1367,,1367,Q,False
Q,78,260617665,3,2.0,640.0,1280.0,1367,,1367,Q,False
Q,78,260617665,3,0.5,1280.0,640.0,2524,,2524,Q,False
Q,78,260617665,3,1.0,1280.0,1280.0,2524,,2524,Q,False
Q,78,260617665,3,2.0,1280.0,2560.0,2524,,2524,Q,False
Q,78,260617665,3,0.5,2560.0,1280.0,5030,,5030,Q,False
Q,78,260617665,3,1.0,2560.0,2560.0,5030,,5030,Q,False
Q,78,260617665,3,2.0,2560.0,5120.0,5030,,5030,Q,False
Q,78,260617665,3,0.5,5120.0,2560.0,9783,,9783,Q,False
Q,78,260617665,3,1.0,5120.0,5120.0,9783,,9783,Q,False
Q,78,260617665,3,2.0,5120.0,10240.0,9783,,9783,Q,False
Q,79,260617666,4,0.5,320.0,160.0,818,,818,Q,False
Q,79,260617666,4,1.0,320.0,320.0,818,,818,Q,False
Q,79,260617666,4,2.0,320.0,640.0,818,,818,Q,False
Q,79,260617666,4,0.5,640.0,320.0,1335,,1335,Q,False
Q,79,260617666,4,1.0,640.0,640.0,1335,,1335,Q,False
Q,79,260617666,4,2.0,640.0,1280.0,1335,,1335,Q,False
Q,79,260617666,4,0.5,1280.0,640.0,2534,,2534,Q,False
Q,79,260617666,4,1.0,1280.0,1280.0,2534,,2534,Q,False
Q,79,260617666,4,2.0,1280.0,2560.0,2534,,2534,Q,False
Q,79,260617666,4,0.5,2560.0,1280.0,5007,,5007,Q,False
Q,79,260617666,4,1.0,2560.0,2560.0,5007,,5007,Q,False
Q,79,260617666,4,2.0,2560.0,5120.0,5007,,5007,Q,False
Q,79,260617666,4,0.5,5120.0,2560.0,9846,,9846,Q,False
Q,79,260617666,4,1.0,5120.0,5120.0,9846,,9846,Q,False
Q,79,260617666,4,2.0,5120.0,10240.0,9846,,9846,Q,False
Q,80,260617667,0,0.5,320.0,160.0,780,,780,Q,False
Q,80,260617667,0,1.0,320.0,320.0,780,,780,Q,False
Q,80,260617667,0,2.0,320.0,640.0,780,,780,Q,False
Q,80,260617667,0,0.5,640.0,320.0,1366,,1366,Q,False
Q,80,260617667,0,1.0,640.0,640.0,1366,,1366,Q,False
Q,80,260617667,0,2.0,640.0,1280.0,1366,,1366,Q,False
Q,80,260617667,0,0.5,1280.0,640.0,2675,,2675,Q,False
Q,80,260617667,0,1.0,1280.0,1280.0,2675,,2675,Q,False
Q,80,260617667,0,2.0,1280.0,2560.0,2675,,2675,Q,False
Q,80,260617667,0,0.5,2560.0,1280.0,5110,,5110,Q,False
Q,80,260617667,0,1.0,2560.0,2560.0,5110,,5110,Q,False
Q,80,260617667,0,2.0,2560.0,5120.0,5110,,5110,Q,False
Q,80,260617667,0,0.5,5120.0,2560.0,10167,,10167,Q,False
Q,80,260617667,0,1.0,5120.0,5120.0,10167,,10167,Q,False
Q,80,260617667,0,2.0,5120.0,10240.0,10167,,10167,Q,False
Q,81,260617668,1,0.5,320.0,160.0,815,,815,Q,False
Q,81,260617668,1,1.0,320.0,320.0,815,,815,Q,False
Q,81,260617668,1,2.0,320.0,640.0,815,,815,Q,False
Q,81,260617668,1,0.5,640.0,320.0,1448,,1448,Q,False
Q,81,260617668,1,1.0,640.0,640.0,1448,,1448,Q,False
Q,81,260617668,1,2.0,640.0,1280.0,1448,,1448,Q,False
Q,81,260617668,1,0.5,1280.0,640.0,2762,,2762,Q,False
Q,81,260617668,1,1.0,1280.0,1280.0,2762,,2762,Q,False
Q,81,260617668,1,2.0,1280.0,2560.0,2762,,2762,Q,False
Q,81,260617668,1,0.5,2560.0,1280.0,5216,,5216,Q,False
Q,81,260617668,1,1.0,2560.0,2560.0,5216,,5216,Q,False
Q,81,260617668,1,2.0,2560.0,5120.0,5216,,5216,Q,False
Q,81,260617668,1,0.5,5120.0,2560.0,10048,,10048,Q,False
Q,81,260617668,1,1.0,5120.0,5120.0,10048,,10048,Q,False
Q,81,260617668,1,2.0,5120.0,10240.0,10048,,10048,Q,False
Q,82,260617669,2,0.5,320.0,160.0,726,,726,Q,False
Q,82,260617669,2,1.0,320.0,320.0,726,,726,Q,False
Q,82,260617669,2,2.0,320.0,640.0,726,,726,Q,False
Q,82,260617669,2,0.5,640.0,320.0,1333,,1333,Q,False
Q,82,260617669,2,1.0,640.0,640.0,1333,,1333,Q,False
Q,82,260617669,2,2.0,640.0,1280.0,1333,,1333,Q,False
Q,82,260617669,2,0.5,1280.0,640.0,2654,,2654,Q,False
Q,82,260617669,2,1.0,1280.0,1280.0,2654,,2654,Q,False
Q,82,260617669,2,2.0,1280.0,2560.0,2654,,2654,Q,False
Q,82,260617669,2,0.5,2560.0,1280.0,5084,,5084,Q,False
Q,82,260617669,2,1.0,2560.0,2560.0,5084,,5084,Q,False
Q,82,260617669,2,2.0,2560.0,5120.0,5084,,5084,Q,False
Q,82,260617669,2,0.5,5120.0,2560.0,9752,,9752,Q,False
Q,82,260617669,2,1.0,5120.0,5120.0,9752,,9752,Q,False
Q,82,260617669,2,2.0,5120.0,10240.0,9752,,9752,Q,False
Q,83,260617670,3,0.5,320.0,160.0,750,,750,Q,False
Q,83,260617670,3,1.0,320.0,320.0,750,,750,Q,False
Q,83,260617670,3,2.0,320.0,640.0,750,,750,Q,False
Q,83,260617670,3,0.5,640.0,320.0,1346,,1346,Q,False
Q,83,260617670,3,1.0,640.0,640.0,1346,,1346,Q,False
Q,83,260617670,3,2.0,640.0,1280.0,1346,,1346,Q,False
Q,83,260617670,3,0.5,1280.0,640.0,2548,,2548,Q,False
Q,83,260617670,3,1.0,1280.0,1280.0,2548,,2548,Q,False
Q,83,260617670,3,2.0,1280.0,2560.0,2548,,2548,Q,False
Q,83,260617670,3,0.5,2560.0,1280.0,4935,,4935,Q,False
Q,83,260617670,3,1.0,2560.0,2560.0,4935,,4935,Q,False
Q,83,260617670,3,2.0,2560.0,5120.0,4935,,4935,Q,False
Q,83,260617670,3,0.5,5120.0,2560.0,9927,,9927,Q,False
Q,83,260617670,3,1.0,5120.0,5120.0,9927,,9927,Q,False
Q,83,260617670,3,2.0,5120.0,10240.0,9927,,9927,Q,False
Q,84,260617671,4,0.5,320.0,160.0,863,,863,Q,False
Q,84,260617671,4,1.0,320.0,320.0,863,,863,Q,False
Q,84,260617671,4,2.0,320.0,640.0,863,,863,Q,False
Q,84,260617671,4,0.5,640.0,320.0,1539,,1539,Q,False
Q,84,260617671,4,1.0,640.0,640.0,1539,,1539,Q,False
Q,84,260617671,4,2.0,640.0,1280.0,1539,,1539,Q,False
Q,84,260617671,4,0.5,1280.0,640.0,2841,,2841,Q,False
Q,84,260617671,4,1.0,1280.0,1280.0,2841,,2841,Q,False
Q,84,260617671,4,2.0,1280.0,2560.0,2841,,2841,Q,False
Q,84,260617671,4,0.5,2560.0,1280.0,5146,,5146,Q,False
Q,84,260617671,4,1.0,2560.0,2560.0,5146,,5146,Q,False
Q,84,260617671,4,2.0,2560.0,5120.0,5146,,5146,Q,False
Q,84,260617671,4,0.5,5120.0,2560.0,9969,,9969,Q,False
Q,84,260617671,4,1.0,5120.0,5120.0,9969,,9969,Q,False
Q,84,260617671,4,2.0,5120.0,10240.0,9969,,9969,Q,False
Q,85,260617672,0,0.5,320.0,160.0,746,,746,Q,False
Q,85,260617672,0,1.0,320.0,320.0,746,,746,Q,False
Q,85,260617672,0,2.0,320.0,640.0,746,,746,Q,False
Q,85,260617672,0,0.5,640.0,320.0,1325,,1325,Q,False
Q,85,260617672,0,1.0,640.0,640.0,1325,,1325,Q,False
Q,85,260617672,0,2.0,640.0,1280.0,1325,,1325,Q,False
Q,85,260617672,0,0.5,1280.0,640.0,2654,,2654,Q,False
Q,85,260617672,0,1.0,1280.0,1280.0,2654,,2654,Q,False
Q,85,260617672,0,2.0,1280.0,2560.0,2654,,2654,Q,False
Q,85,260617672,0,0.5,2560.0,1280.0,5144,,5144,Q,False
Q,85,260617672,0,1.0,2560.0,2560.0,5144,,5144,Q,False
Q,85,260617672,0,2.0,2560.0,5120.0,5144,,5144,Q,False
Q,85,260617672,0,0.5,5120.0,2560.0,10052,,10052,Q,False
Q,85,260617672,0,1.0,5120.0,5120.0,10052,,10052,Q,False
Q,85,260617672,0,2.0,5120.0,10240.0,10052,,10052,Q,False
Q,86,260617673,1,0.5,320.0,160.0,764,,764,Q,False
Q,86,260617673,1,1.0,320.0,320.0,764,,764,Q,False
Q,86,260617673,1,2.0,320.0,640.0,764,,764,Q,False
Q,86,260617673,1,0.5,640.0,320.0,1450,,1450,Q,False
Q,86,260617673,1,1.0,640.0,640.0,1450,,1450,Q,False
Q,86,260617673,1,2.0,640.0,1280.0,1450,,1450,Q,False
Q,86,260617673,1,0.5,1280.0,640.0,2684,,2684,Q,False
Q,86,260617673,1,1.0,1280.0,1280.0,2684,,2684,Q,False
Q,86,260617673,1,2.0,1280.0,2560.0,2684,,2684,Q,False
Q,86,260617673,1,0.5,2560.0,1280.0,5142,,5142,Q,False
Q,86,260617673,1,1.0,2560.0,2560.0,5142,,5142,Q,False
Q,86,260617673,1,2.0,2560.0,5120.0,5142,,5142,Q,False
Q,86,260617673,1,0.5,5120.0,2560.0,10106,,10106,Q,False
Q,86,260617673,1,1.0,5120.0,5120.0,10106,,10106,Q,False
Q,86,260617673,1,2.0,5120.0,10240.0,10106,,10106,Q,False
Q,87,260617674,2,0.5,320.0,160.0,841,,841,Q,False
Q,87,260617674,2,1.0,320.0,320.0,841,,841,Q,False
Q,87,260617674,2,2.0,320.0,640.0,841,,841,Q,False
Q,87,260617674,2,0.5,640.0,320.0,1442,,1442,Q,False
Q,87,260617674,2,1.0,640.0,640.0,1442,,1442,Q,False
Q,87,260617674,2,2.0,640.0,1280.0,1442,,1442,Q,False
Q,87,260617674,2,0.5,1280.0,640.0,2755,,2755,Q,False
Q,87,260617674,2,1.0,1280.0,1280.0,2755,,2755,Q,False
Q,87,260617674,2,2.0,1280.0,2560.0,2755,,2755,Q,False
Q,87,260617674,2,0.5,2560.0,1280.0,5162,,5162,Q,False
Q,87,260617674,2,1.0,2560.0,2560.0,5162,,5162,Q,False
Q,87,260617674,2,2.0,2560.0,5120.0,5162,,5162,Q,False
Q,87,260617674,2,0.5,5120.0,2560.0,9906,,9906,Q,False
Q,87,260617674,2,1.0,5120.0,5120.0,9906,,9906,Q,False
Q,87,260617674,2,2.0,5120.0,10240.0,9906,,9906,Q,False
Q,88,260617675,3,0.5,320.0,160.0,777,,777,Q,False
Q,88,260617675,3,1.0,320.0,320.0,777,,777,Q,False
Q,88,260617675,3,2.0,320.0,640.0,777,,777,Q,False
Q,88,260617675,3,0.5,640.0,320.0,1435,,1435,Q,False
Q,88,260617675,3,1.0,640.0,640.0,1435,,1435,Q,False
Q,88,260617675,3,2.0,640.0,1280.0,1435,,1435,Q,False
Q,88,260617675,3,0.5,1280.0,640.0,2667,,2667,Q,False
Q,88,260617675,3,1.0,1280.0,1280.0,2667,,2667,Q,False
Q,88,260617675,3,2.0,1280.0,2560.0,2667,,2667,Q,False
Q,88,260617675,3,0.5,2560.0,1280.0,4989,,4989,Q,False
Q,88,260617675,3,1.0,2560.0,2560.0,4989,,4989,Q,False
Q,88,260617675,3,2.0,2560.0,5120.0,4989,,4989,Q,False
Q,88,260617675,3,0.5,5120.0,2560.0,9856,,9856,Q,False
Q,88,260617675,3,1.0,5120.0,5120.0,9856,,9856,Q,False
Q,88,260617675,3,2.0,5120.0,10240.0,9856,,9856,Q,False
Q,89,260617676,4,0.5,320.0,160.0,753,,753,Q,False
Q,89,260617676,4,1.0,320.0,320.0,753,,753,Q,False
Q,89,260617676,4,2.0,320.0,640.0,753,,753,Q,False
Q,89,260617676,4,0.5,640.0,320.0,1377,,1377,Q,False
Q,89,260617676,4,1.0,640.0,640.0,1377,,1377,Q,False
Q,89,260617676,4,2.0,640.0,1280.0,1377,,1377,Q,False
Q,89,260617676,4,0.5,1280.0,640.0,2526,,2526,Q,False
Q,89,260617676,4,1.0,1280.0,1280.0,2526,,2526,Q,False
Q,89,260617676,4,2.0,1280.0,2560.0,2526,,2526,Q,False
Q,89,260617676,4,0.5,2560.0,1280.0,5031,,5031,Q,False
Q,89,260617676,4,1.0,2560.0,2560.0,5031,,5031,Q,False
Q,89,260617676,4,2.0,2560.0,5120.0,5031,,5031,Q,False
Q,89,260617676,4,0.5,5120.0,2560.0,9673,,9673,Q,False
Q,89,260617676,4,1.0,5120.0,5120.0,9673,,9673,Q,False
Q,89,260617676,4,2.0,5120.0,10240.0,9673,,9673,Q,False
Q,90,260617677,0,0.5,320.0,160.0,800,,800,Q,False
Q,90,260617677,0,1.0,320.0,320.0,800,,800,Q,False
Q,90,260617677,0,2.0,320.0,640.0,800,,800,Q,False
Q,90,260617677,0,0.5,640.0,320.0,1496,,1496,Q,False
Q,90,260617677,0,1.0,640.0,640.0,1496,,1496,Q,False
Q,90,260617677,0,2.0,640.0,1280.0,1496,,1496,Q,False
Q,90,260617677,0,0.5,1280.0,640.0,2893,,2893,Q,False
Q,90,260617677,0,1.0,1280.0,1280.0,2893,,2893,Q,False
Q,90,260617677,0,2.0,1280.0,2560.0,2893,,2893,Q,False
Q,90,260617677,0,0.5,2560.0,1280.0,5302,,5302,Q,False
Q,90,260617677,0,1.0,2560.0,2560.0,5302,,5302,Q,False
Q,90,260617677,0,2.0,2560.0,5120.0,5302,,5302,Q,False
Q,90,260617677,0,0.5,5120.0,2560.0,10285,,10285,Q,False
Q,90,260617677,0,1.0,5120.0,5120.0,10285,,10285,Q,False
Q,90,260617677,0,2.0,5120.0,10240.0,10285,,10285,Q,False
Q,91,260617678,1,0.5,320.0,160.0,822,,822,Q,False
Q,91,260617678,1,1.0,320.0,320.0,822,,822,Q,False
Q,91,260617678,1,2.0,320.0,640.0,822,,822,Q,False
Q,91,260617678,1,0.5,640.0,320.0,1384,,1384,Q,False
Q,91,260617678,1,1.0,640.0,640.0,1384,,1384,Q,False
Q,91,260617678,1,2.0,640.0,1280.0,1384,,1384,Q,False
Q,91,260617678,1,0.5,1280.0,640.0,2645,,2645,Q,False
Q,91,260617678,1,1.0,1280.0,1280.0,2645,,2645,Q,False
Q,91,260617678,1,2.0,1280.0,2560.0,2645,,2645,Q,False
Q,91,260617678,1,0.5,2560.0,1280.0,5079,,5079,Q,False
Q,91,260617678,1,1.0,2560.0,2560.0,5079,,5079,Q,False
Q,91,260617678,1,2.0,2560.0,5120.0,5079,,5079,Q,False
Q,91,260617678,1,0.5,5120.0,2560.0,9795,,9795,Q,False
Q,91,260617678,1,1.0,5120.0,5120.0,9795,,9795,Q,False
Q,91,260617678,1,2.0,5120.0,10240.0,9795,,9795,Q,False
