counts,transitions,production_L_t,cleanroom_L_t,absolute_L_t_error,production_theta,cleanroom_theta,production_beta_t,cleanroom_beta_t,production_stop,cleanroom_stop
"[[1,1,0],[1,1,2],[0,1,0]]",7,8.88333727848429,8.88333727848423,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,1,0],[1,1,1],[1,0,1]]",7,3.670583729143143,3.670583729143119,2.398081733190338e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,1,0],[1,1,1],[0,0,2]]",7,5.89981834002818,5.899818340028154,2.5757174171303632e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,2,0],[1,0,2],[1,0,0]]",7,10.584793858098536,10.584793858098513,2.3092638912203256e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[1,1,1],[1,0,1],[2,0,0]]",7,8.903443246074486,8.903443246074497,1.0658141036401503e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,1,1],[1,0,1],[1,0,1]]",7,8.360089134719743,8.360089134719752,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,1,0],[1,0,2],[1,1,0]]",7,9.503443246074486,9.503443246074463,2.3092638912203256e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,1,0],[1,0,2],[0,1,1]]",7,10.346383495839632,10.346383495839607,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,1,0],[2,0,1],[0,1,1]]",7,8.928079101170924,8.9280791011709,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,1,0],[1,0,1],[1,0,2]]",7,5.656878090263033,5.656878090263043,9.769962616701378e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,1,0],[1,0,1],[0,0,3]]",7,8.409360844912618,8.409360844912626,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,3],[1,0,0],[2,0,0]]",7,15.450375155396511,15.450375155396555,4.440892098500626e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[1,0,2],[2,0,0],[1,1,0]]",7,13.585574473198704,13.585574473198717,1.2434497875801753e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,2],[1,0,1],[1,1,0]]",7,13.617584506747523,13.617584506747532,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,2],[1,0,0],[2,0,1]]",7,9.791125318526266,9.791125318526312,4.618527782440651e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[1,0,2],[1,0,0],[1,0,2]]",7,10.634065568291412,10.634065568291456,4.440892098500626e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[1,0,2],[2,0,0],[0,1,1]]",7,14.428514722963854,14.428514722963861,7.105427357601002e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,2],[2,1,0],[0,1,0]]",7,13.305266579199305,13.305266579199278,2.6645352591003757e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[1,0,1],[2,2,0],[0,1,0]]",7,8.275963100031912,8.275963100031852,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,0,1],[1,2,1],[0,1,0]]",7,8.307973133580727,8.307973133580667,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,0,1],[1,1,1],[1,1,0]]",7,7.541784740051035,7.54178474005101,2.5757174171303632e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[1,1,1],[0,1,1]]",7,8.384724989816181,8.384724989816155,2.6645352591003757e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[2,0,1],[0,2,0]]",7,14.185574473198706,14.185574473198681,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,1],[1,0,2],[0,2,0]]",7,15.603878867867415,15.603878867867389,2.6645352591003757e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,1],[1,0,1],[1,1,1]]",7,8.141784740051035,8.141784740051044,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[1,0,1],[0,1,2]]",7,10.37101935093607,10.371019350936079,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[2,1,0],[0,1,1]]",7,8.352714956267363,8.352714956267338,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[2,0,0],[0,1,2]]",7,10.339009317387253,10.339009317387262,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[1,0,0],[1,0,3]]",7,6.728010232888567,6.728010232888612,4.440892098500626e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,0,1],[1,0,0],[0,0,4]]",7,9.820291061128946,9.820291061128989,4.263256414560601e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,3,0],[4,0,0],[0,0,0]]",7,16.256775484106598,16.256775484106537,6.039613253960852e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,3,0],[3,0,1],[0,0,0]]",7,15.425739300300073,15.42573930030001,6.217248937900877e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,2,1],[3,0,0],[1,0,0]]",7,14.94723297922216,14.947232979222134,2.6645352591003757e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,1],[3,0,0],[0,0,1]]",7,15.790173228987303,15.790173228987278,2.4868995751603507e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,1],[3,1,0],[0,0,0]]",7,12.940832650512071,12.94083265051201,6.039613253960852e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,2,0],[3,2,0],[0,0,0]]",7,9.045151993248862,9.04515199324877,9.237055564881302e-14,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[0,2,0],[2,2,1],[0,0,0]]",7,8.553913883033132,8.553913883033037,9.592326932761353e-14,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[0,2,0],[2,1,1],[1,0,0]]",7,9.426691389839036,9.426691389838975,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,2,0],[2,1,1],[0,0,1]]",7,10.269631639604182,10.26963163960412,6.217248937900877e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,2,1],[2,0,1],[1,0,0]]",7,14.455994869006432,14.455994869006402,3.019806626980426e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,0],[3,0,1],[0,1,0]]",7,15.207434905631363,15.207434905631304,5.861977570020827e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,2,0],[2,0,2],[0,1,0]]",7,16.102491156535525,16.102491156535464,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,2,0],[2,0,1],[1,0,1]]",7,10.889737607194379,10.889737607194352,2.6645352591003757e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,2,0],[2,0,1],[0,0,2]]",7,13.118972218079415,13.118972218079387,2.842170943040401e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[2,0,0],[2,0,0]]",7,15.547232979222162,15.54723297922217,7.105427357601002e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[2,0,0],[1,0,1]]",7,15.003878867867414,15.003878867867423,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[3,0,0],[0,1,0]]",7,19.6613742398952,19.66137423989517,2.842170943040401e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,1,1],[3,1,0],[0,1,0]]",7,13.245776399607912,13.245776399607852,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,1],[2,1,1],[0,1,0]]",7,12.75453828939218,12.754538289392121,5.861977570020827e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,1],[2,0,1],[1,1,0]]",7,13.374644256982378,13.374644256982354,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[2,0,1],[0,1,1]]",7,14.217584506747524,14.217584506747498,2.6645352591003757e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[3,0,0],[0,1,1]]",7,14.708822616963253,14.708822616963229,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[2,0,0],[1,0,2]]",7,10.914373462290817,10.914373462290826,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,1,1],[2,0,0],[0,0,3]]",7,13.6668562169404,13.666856216940408,7.105427357601002e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[2,1,0],[1,0,0]]",7,13.880630724102865,13.88063072410284,2.4868995751603507e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,1,1],[2,1,0],[1,0,1]]",7,8.928079101170926,8.9280791011709,2.6645352591003757e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,1,1],[2,1,0],[0,0,2]]",7,11.157313712055961,11.157313712055934,2.6645352591003757e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,1,1],[2,2,0],[1,0,0]]",7,8.851327244935472,8.851327244935414,5.861977570020827e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,1,1],[2,2,0],[0,0,1]]",7,9.694267494700618,9.694267494700558,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,1,1],[2,3,0],[0,0,0]]",7,8.501797881894118,8.501797881894023,9.592326932761353e-14,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[0,1,0],[2,4,0],[0,0,0]]",7,4.744560162714815,4.744560162714686,1.2878587085651816e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,0],[1,4,1],[0,0,0]]",7,4.776570196263631,4.776570196263502,1.2878587085651816e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,0],[1,3,1],[1,0,0]]",7,4.987656621221081,4.987656621220987,9.414691248821327e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[0,1,0],[1,3,1],[0,0,1]]",7,5.830596870986227,5.830596870986131,9.592326932761353e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[0,1,1],[1,2,1],[1,0,0]]",7,8.88333727848429,8.88333727848423,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,1,0],[2,2,1],[0,1,0]]",7,8.335609488364424,8.33560948836433,9.414691248821327e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[0,1,0],[1,2,2],[0,1,0]]",7,9.753913883033132,9.753913883033038,9.414691248821327e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[0,1,0],[1,2,1],[1,0,1]]",7,4.793831872907691,4.7938318729076315,5.950795411990839e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,1,0],[1,2,1],[0,0,2]]",7,7.023066483792728,7.023066483792666,6.128431095930864e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,2,0],[1,1,2],[1,0,0]]",7,10.844995784507741,10.844995784507683,5.861977570020827e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,1,1],[1,1,1],[2,0,0]]",7,9.503443246074486,9.503443246074463,2.3092638912203256e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,1,1],[1,1,1],[1,0,1]]",7,8.960089134719741,8.960089134719716,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,1,0],[1,1,2],[1,1,0]]",7,9.240397028719144,9.240397028719084,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,1,0],[1,1,2],[0,1,1]]",7,10.08333727848429,10.08333727848423,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,1,0],[2,1,1],[0,1,1]]",7,8.66503288381558,8.665032883815522,5.861977570020827e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,1,0],[1,1,1],[1,0,2]]",7,5.7336299464984855,5.733629946498461,2.4868995751603507e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[0,1,0],[1,1,1],[0,0,3]]",7,8.48611270114807,8.486112701148043,2.6645352591003757e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[0,2,0],[1,0,2],[2,0,0]]",7,12.851396113217831,12.851396113217806,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,0],[1,0,2],[1,0,1]]",7,12.308042001863086,12.30804200186306,2.6645352591003757e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[1,0,1],[2,0,0]]",7,15.579243012770977,15.579243012770984,7.105427357601002e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,0,2],[1,1,0]]",7,14.792948651651084,14.79294865165106,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,0,1],[2,0,1]]",7,10.103443246074487,10.103443246074496,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,1,1],[1,0,1],[1,0,2]]",7,10.946383495839633,10.94638349583964,7.105427357601002e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,1,0],[2,0,2],[0,2,0]]",7,15.884186761866815,15.884186761866756,5.861977570020827e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,0],[1,0,3],[0,2,0]]",7,17.82573930030007,17.82573930030001,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,0],[1,0,2],[1,1,1]]",7,10.18019510230994,10.180195102309913,2.6645352591003757e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[0,1,0],[1,0,2],[0,1,2]]",7,12.409429713194974,12.40942971319495,2.4868995751603507e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,1,0],[2,0,1],[0,1,2]]",7,10.991125318526269,10.99112531852624,2.842170943040401e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[0,1,0],[1,0,1],[1,0,3]]",7,7.90337437779213,7.903374377792138,7.993605777301127e-15,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,1,0],[1,0,1],[0,0,4]]",7,10.99565520603251,10.995655206032517,7.105427357601002e-15,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,0,3],[1,0,0],[3,0,0]]",7,18.0567754841066,18.05677548410664,4.263256414560601e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,0,3],[1,0,0],[2,0,1]]",7,16.990173228987306,16.99017322898735,4.263256414560601e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,0,3],[2,0,0],[1,1,0]]",7,20.784622383659745,20.78462238365975,7.105427357601002e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[2,1,0],[1,1,0]]",7,14.185574473198706,14.185574473198681,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[1,1,1],[1,1,0]]",7,14.217584506747524,14.217584506747498,2.6645352591003757e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[1,0,1],[2,1,0]]",7,15.36093861810227,15.360938618102278,7.105427357601002e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[1,0,1],[1,1,1]]",7,14.817584506747522,14.817584506747533,1.0658141036401503e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[2,0,0],[1,1,1]]",7,14.785574473198707,14.785574473198716,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[1,0,0],[2,0,2]]",7,12.037621606055364,12.037621606055408,4.440892098500626e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,0,2],[1,0,0],[1,0,3]]",7,13.403809999585057,13.4038099995851,4.263256414560601e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,0,2],[3,0,0],[0,2,0]]",7,21.352612350110928,21.352612350110903,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[2,0,1],[0,2,0]]",7,20.861374239895195,20.86137423989517,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[2,0,0],[0,1,2]]",7,17.014809084083744,17.01480908408375,7.105427357601002e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[2,1,0],[0,1,1]]",7,15.028514722963852,15.028514722963827,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[2,2,0],[0,1,0]]",7,14.951762866728401,14.951762866728341,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,0,1],[2,3,0],[0,1,0]]",7,9.669787848345301,9.669787848345207,9.414691248821327e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[0,0,1],[1,3,1],[0,1,0]]",7,9.70179788189412,9.701797881894024,9.592326932761353e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[0,0,1],[1,2,1],[1,1,0]]",7,8.66503288381558,8.665032883815522,5.861977570020827e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,0,1],[1,2,1],[0,1,1]]",7,9.50797313358073,9.507973133580666,6.394884621840902e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,0,1],[2,1,1],[0,2,0]]",7,13.922528255843364,13.922528255843304,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,0,1],[1,1,2],[0,2,0]]",7,15.34083265051207,15.340832650512011,5.861977570020827e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,0,1],[1,1,1],[1,1,1]]",7,8.218536596286487,8.21853659628646,2.6645352591003757e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[0,0,1],[1,1,1],[0,1,2]]",7,10.447771207171524,10.447771207171495,2.842170943040401e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[0,0,1],[1,0,2],[1,2,0]]",7,15.437690474337721,15.437690474337696,2.4868995751603507e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,0,1],[1,0,2],[0,2,1]]",7,16.280630724102867,16.28063072410284,2.842170943040401e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,0,1],[2,0,1],[0,2,1]]",7,14.862326329434161,14.862326329434133,2.842170943040401e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,0,1],[1,0,1],[1,1,2]]",7,9.865032883815584,9.86503288381559,7.105427357601002e-15,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,0,1],[1,0,1],[0,1,3]]",7,12.617515638465168,12.617515638465173,5.329070518200751e-15,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,0,1],[2,2,0],[0,1,1]]",7,9.475963100031912,9.475963100031851,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,0,1],[2,1,0],[0,1,2]]",7,10.415761173622705,10.41576117362268,2.4868995751603507e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[0,0,1],[2,0,0],[0,1,3]]",7,12.58550560491635,12.585505604916358,8.881784197001252e-15,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,0,1],[1,0,0],[1,0,4]]",7,9.06163305479275,9.061633054792797,4.618527782440651e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[0,0,1],[1,0,0],[0,0,5]]",7,12.406585422248837,12.40658542224888,4.263256414560601e-14,0.6,0.6,10.82053354998334,10.82053354998334,True,True
"[[5,0,0],[1,1,0],[0,0,0]]",7,0.19984459863403892,0.1998445986340331,5.828670879282072e-15,0.9147279702782766,0.9147279609346658,10.584967478670572,10.584967478670572,False,False
"[[4,0,1],[1,1,0],[0,0,0]]",7,3.118278943438008,3.1182789434380194,1.1546319456101628e-14,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[3,0,1],[1,1,0],[1,0,0]]",7,3.7280102328885683,3.728010232888579,1.0658141036401503e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[3,0,1],[1,1,0],[0,0,1]]",7,4.570950482653713,4.570950482653724,1.0658141036401503e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[2,0,2],[1,1,0],[1,0,0]]",7,8.494267494700619,8.49426749470063,1.0658141036401503e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[2,0,1],[1,1,0],[1,0,1]]",7,3.8815139453594725,3.8815139453594822,9.769962616701378e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[2,0,1],[1,1,0],[0,0,2]]",7,6.110748556244507,6.110748556244518,1.0658141036401503e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,2],[1,1,0],[2,0,0]]",7,9.714373462290816,9.714373462290824,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,2],[1,1,0],[1,0,1]]",7,9.171019350936069,9.17101935093608,1.0658141036401503e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[1,1,0],[1,0,2]]",7,5.081513945359472,5.0815139453594815,9.769962616701378e-15,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[1,1,0],[0,0,3]]",7,7.833996700009054,7.833996700009065,1.0658141036401503e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,0,3],[1,1,0],[2,0,0]]",7,16.913421372751852,16.913421372751863,1.0658141036401503e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[1,1,0],[2,0,1]]",7,10.914373462290815,10.914373462290826,1.0658141036401503e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,0,2],[1,1,0],[1,0,2]]",7,11.75731371205596,11.75731371205597,8.881784197001252e-15,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,1],[1,1,0],[1,0,3]]",7,7.328010232888567,7.328010232888577,9.769962616701378e-15,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,0,1],[1,1,0],[0,0,4]]",7,10.420291061128946,10.420291061128955,8.881784197001252e-15,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[4,0,0],[1,2,0],[0,0,0]]",7,0.4075375117878002,0.40753751178777714,2.3037127760971998e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[3,0,1],[1,2,0],[0,0,0]]",7,3.447702338889166,3.4477023388891417,2.4424906541753444e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[1,2,0],[1,0,0]]",7,4.144560162714814,4.144560162714791,2.3092638912203256e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[2,0,1],[1,2,0],[0,0,1]]",7,4.987500412479961,4.987500412479935,2.5757174171303632e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[1,0,2],[1,2,0],[1,0,0]]",7,9.434065568291413,9.434065568291388,2.4868995751603507e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[1,0,1],[1,2,0],[1,0,1]]",7,4.48151394535947,4.481513945359447,2.3092638912203256e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[1,2,0],[0,0,2]]",7,6.710748556244509,6.710748556244482,2.6645352591003757e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,0,2],[1,2,0],[2,0,0]]",7,11.700667823410706,11.700667823410681,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,0,2],[1,2,0],[1,0,1]]",7,11.157313712055961,11.157313712055936,2.4868995751603507e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,0,1],[1,2,0],[1,0,2]]",7,6.544560162714814,6.544560162714789,2.4868995751603507e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[0,0,1],[1,2,0],[0,0,3]]",7,9.297042917364399,9.297042917364372,2.6645352591003757e-14,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[3,0,0],[1,3,0],[0,0,0]]",7,0.6677394381970054,0.6677394381969474,5.806466418789569e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[1,3,0],[0,0,0]]",7,4.047702338889165,4.047702338889106,5.861977570020827e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,0,1],[1,3,0],[1,0,0]]",7,4.928010232888567,4.928010232888509,5.773159728050814e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,0,1],[1,3,0],[0,0,1]]",7,5.770950482653713,5.770950482653653,5.950795411990839e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,0,2],[1,3,0],[1,0,0]]",7,11.603809999585057,11.603809999584998,5.861977570020827e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,0,1],[1,3,0],[1,0,1]]",7,6.128010232888566,6.128010232888508,5.773159728050814e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,0,1],[1,3,0],[0,0,2]]",7,8.357244843773604,8.357244843773543,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[2,0,0],[1,4,0],[0,0,0]]",7,1.0150678989812993,1.0150678989812068,9.259260025373806e-14,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[1,0,1],[1,4,0],[0,0,0]]",7,4.918278943438007,4.9182789434379135,9.325873406851315e-14,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[0,0,1],[1,4,0],[1,0,0]]",7,6.661633054792751,6.6616330547926585,9.237055564881302e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[0,0,1],[1,4,0],[0,0,1]]",7,7.504573304557897,7.504573304557804,9.325873406851315e-14,0.6,0.6,10.82053354998334,10.82053354998334,False,False
"[[1,0,0],[1,5,0],[0,0,0]]",7,1.4137127634744102,1.4137127634742828,1.2745360322696797e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,1],[1,5,0],[0,0,0]]",7,6.703218169051008,6.7032181690508805,1.2789769243681803e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,0],[1,6,0],[0,0,0]]",7,1.8462657886533744,1.846265788653211,1.6342482922482304e-13,0.6,0.6,9.701301974112495,9.701301974112495,False,False
"[[0,0,0],[0,7,0],[0,0,0]]",7,4.351845724282368,4.351845724282132,2.362554596402333e-13,0.6,0.6,9.701301974112495,9.701301974112495,False,False
"[[0,0,0],[0,6,1],[0,0,0]]",7,3.264570183322083,3.264570183321918,1.6475709685437323e-13,0.6,0.6,9.701301974112495,9.701301974112495,False,False
"[[0,0,0],[0,5,1],[1,0,0]]",7,3.189076908377972,3.1890769083778436,1.283417816466681e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,0],[0,5,1],[0,1,0]]",7,6.695043626895992,6.695043626895791,2.007283228522283e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
