theta,trial,seed,initial_state,alpha,horizon,stopped,stopping_time
0.7,939,260518526,4,0.05000000000000001,10000,False,
0.7,939,260518526,4,0.009999999999999995,10000,False,
0.72,940,260518527,4,0.05000000000000001,10000,False,
0.72,940,260518527,4,0.009999999999999995,10000,False,
0.74,941,260518528,4,0.05000000000000001,10000,False,
0.74,941,260518528,4,0.009999999999999995,10000,False,
0.76,942,260518529,4,0.05000000000000001,10000,False,
0.76,942,260518529,4,0.009999999999999995,10000,False,
0.78,943,260518530,4,0.05000000000000001,10000,False,
0.78,943,260518530,4,0.009999999999999995,10000,False,
0.8,944,260518531,4,0.05000000000000001,10000,False,
0.8,944,260518531,4,0.009999999999999995,10000,False,
0.4,945,260518532,0,0.05000000000000001,10000,False,
0.4,945,260518532,0,0.009999999999999995,10000,False,
0.42000000000000004,946,260518533,0,0.05000000000000001,10000,False,
0.42000000000000004,946,260518533,0,0.009999999999999995,10000,False,
0.44,947,260518534,0,0.05000000000000001,10000,False,
0.44,947,260518534,0,0.009999999999999995,10000,False,
0.46,948,260518535,0,0.05000000000000001,10000,False,
0.46,948,260518535,0,0.009999999999999995,10000,False,
0.48000000000000004,949,260518536,0,0.05000000000000001,10000,False,
0.48000000000000004,949,260518536,0,0.009999999999999995,10000,False,
0.5,950,260518537,0,0.05000000000000001,10000,False,
0.5,950,260518537,0,0.009999999999999995,10000,False,
0.52,951,260518538,0,0.05000000000000001,10000,False,
0.52,951,260518538,0,0.009999999999999995,10000,False,
0.54,952,260518539,0,0.05000000000000001,10000,False,
0.54,952,260518539,0,0.009999999999999995,10000,False,
0.56,953,260518540,0,0.05000000000000001,10000,False,
0.56,953,260518540,0,0.009999999999999995,10000,False,
0.5800000000000001,954,260518541,0,0.05000000000000001,10000,False,
0.5800000000000001,954,260518541,0,0.009999999999999995,10000,False,
0.6000000000000001,955,260518542,0,0.05000000000000001,10000,False,
0.6000000000000001,955,260518542,0,0.009999999999999995,10000,False,
0.6200000000000001,956,260518543,0,0.05000000000000001,10000,False,
0.6200000000000001,956,260518543,0,0.009999999999999995,10000,False,
0.6400000000000001,957,260518544,0,0.05000000000000001,10000,False,
0.6400000000000001,957,260518544,0,0.009999999999999995,10000,False,
0.66,958,260518545,0,0.05000000000000001,10000,False,
0.66,958,260518545,0,0.009999999999999995,10000,False,
0.68,959,260518546,0,0.05000000000000001,10000,False,
0.68,959,260518546,0,0.009999999999999995,10000,False,
0.7,960,260518547,0,0.05000000000000001,10000,False,
0.7,960,260518547,0,0.009999999999999995,10000,False,
0.72,961,260518548,0,0.05000000000000001,10000,False,
0.72,961,260518548,0,0.009999999999999995,10000,False,
0.74,962,260518549,0,0.05000000000000001,10000,False,
0.74,962,260518549,0,0.009999999999999995,10000,False,
0.76,963,260518550,0,0.05000000000000001,10000,False,
0.76,963,260518550,0,0.009999999999999995,10000,False,
0.78,964,260518551,0,0.05000000000000001,10000,False,
0.78,964,260518551,0,0.009999999999999995,10000,False,
0.8,965,260518552,0,0.05000000000000001,10000,False,
0.8,965,260518552,0,0.009999999999999995,10000,False,
0.4,966,260518553,1,0.05000000000000001,10000,False,
0.4,966,260518553,1,0.009999999999999995,10000,False,
0.42000000000000004,967,260518554,1,0.05000000000000001,10000,False,
0.42000000000000004,967,260518554,1,0.009999999999999995,10000,False,
0.44,968,260518555,1,0.05000000000000001,10000,False,
0.44,968,260518555,1,0.009999999999999995,10000,False,
0.46,969,260518556,1,0.05000000000000001,10000,False,
0.46,969,260518556,1,0.009999999999999995,10000,False,
0.48000000000000004,970,260518557,1,0.05000000000000001,10000,False,
0.48000000000000004,970,260518557,1,0.009999999999999995,10000,False,
0.5,971,260518558,1,0.05000000000000001,10000,False,
0.5,971,260518558,1,0.009999999999999995,10000,False,
0.52,972,260518559,1,0.05000000000000001,10000,False,
0.52,972,260518559,1,0.009999999999999995,10000,False,
0.54,973,260518560,1,0.05000000000000001,10000,False,
0.54,973,260518560,1,0.009999999999999995,10000,False,
0.56,974,260518561,1,0.05000000000000001,10000,False,
0.56,974,260518561,1,0.009999999999999995,10000,False,
0.5800000000000001,975,260518562,1,0.05000000000000001,10000,False,
0.5800000000000001,975,260518562,1,0.009999999999999995,10000,False,
0.6000000000000001,976,260518563,1,0.05000000000000001,10000,False,
0.6000000000000001,976,260518563,1,0.009999999999999995,10000,False,
0.6200000000000001,977,260518564,1,0.05000000000000001,10000,False,
0.6200000000000001,977,260518564,1,0.009999999999999995,10000,False,
0.6400000000000001,978,260518565,1,0.05000000000000001,10000,False,
0.6400000000000001,978,260518565,1,0.009999999999999995,10000,False,
0.66,979,260518566,1,0.05000000000000001,10000,False,
0.66,979,260518566,1,0.009999999999999995,10000,False,
0.68,980,260518567,1,0.05000000000000001,10000,False,
0.68,980,260518567,1,0.009999999999999995,10000,False,
0.7,981,260518568,1,0.05000000000000001,10000,False,
0.7,981,260518568,1,0.009999999999999995,10000,False,
0.72,982,260518569,1,0.05000000000000001,10000,False,
0.72,982,260518569,1,0.009999999999999995,10000,False,
0.74,983,260518570,1,0.05000000000000001,10000,False,
0.74,983,260518570,1,0.009999999999999995,10000,False,
0.76,984,260518571,1,0.05000000000000001,10000,False,
0.76,984,260518571,1,0.009999999999999995,10000,False,
0.78,985,260518572,1,0.05000000000000001,10000,False,
0.78,985,260518572,1,0.009999999999999995,10000,False,
0.8,986,260518573,1,0.05000000000000001,10000,False,
0.8,986,260518573,1,0.009999999999999995,10000,False,
0.4,987,260518574,2,0.05000000000000001,10000,False,
0.4,987,260518574,2,0.009999999999999995,10000,False,
0.42000000000000004,988,260518575,2,0.05000000000000001,10000,False,
0.42000000000000004,988,260518575,2,0.009999999999999995,10000,False,
0.44,989,260518576,2,0.05000000000000001,10000,False,
0.44,989,260518576,2,0.009999999999999995,10000,False,
0.46,990,260518577,2,0.05000000000000001,10000,False,
0.46,990,260518577,2,0.009999999999999995,10000,False,
0.48000000000000004,991,260518578,2,0.05000000000000001,10000,False,
0.48000000000000004,991,260518578,2,0.009999999999999995,10000,False,
0.5,992,260518579,2,0.05000000000000001,10000,False,
0.5,992,260518579,2,0.009999999999999995,10000,False,
0.52,993,260518580,2,0.05000000000000001,10000,False,
0.52,993,260518580,2,0.009999999999999995,10000,False,
0.54,994,260518581,2,0.05000000000000001,10000,False,
0.54,994,260518581,2,0.009999999999999995,10000,False,
0.56,995,260518582,2,0.05000000000000001,10000,False,
0.56,995,260518582,2,0.009999999999999995,10000,False,
0.5800000000000001,996,260518583,2,0.05000000000000001,10000,False,
0.5800000000000001,996,260518583,2,0.009999999999999995,10000,False,
0.6000000000000001,997,260518584,2,0.05000000000000001,10000,False,
0.6000000000000001,997,260518584,2,0.009999999999999995,10000,False,
0.6200000000000001,998,260518585,2,0.05000000000000001,10000,False,
0.6200000000000001,998,260518585,2,0.009999999999999995,10000,False,
0.6400000000000001,999,260518586,2,0.05000000000000001,10000,False,
0.6400000000000001,999,260518586,2,0.009999999999999995,10000,False,
0.66,1000,260518587,2,0.05000000000000001,10000,False,
0.66,1000,260518587,2,0.009999999999999995,10000,False,
0.68,1001,260518588,2,0.05000000000000001,10000,False,
0.68,1001,260518588,2,0.009999999999999995,10000,False,
0.7,1002,260518589,2,0.05000000000000001,10000,False,
0.7,1002,260518589,2,0.009999999999999995,10000,False,
0.72,1003,260518590,2,0.05000000000000001,10000,False,
0.72,1003,260518590,2,0.009999999999999995,10000,False,
0.74,1004,260518591,2,0.05000000000000001,10000,False,
0.74,1004,260518591,2,0.009999999999999995,10000,False,
0.76,1005,260518592,2,0.05000000000000001,10000,False,
0.76,1005,260518592,2,0.009999999999999995,10000,False,
0.78,1006,260518593,2,0.05000000000000001,10000,False,
0.78,1006,260518593,2,0.009999999999999995,10000,False,
0.8,1007,260518594,2,0.05000000000000001,10000,False,
0.8,1007,260518594,2,0.009999999999999995,10000,False,
0.4,1008,260518595,3,0.05000000000000001,10000,False,
0.4,1008,260518595,3,0.009999999999999995,10000,False,
0.42000000000000004,1009,260518596,3,0.05000000000000001,10000,False,
0.42000000000000004,1009,260518596,3,0.009999999999999995,10000,False,
0.44,1010,260518597,3,0.05000000000000001,10000,False,
0.44,1010,260518597,3,0.009999999999999995,10000,False,
0.46,1011,260518598,3,0.05000000000000001,10000,False,
0.46,1011,260518598,3,0.009999999999999995,10000,False,
0.48000000000000004,1012,260518599,3,0.05000000000000001,10000,False,
0.48000000000000004,1012,260518599,3,0.009999999999999995,10000,False,
0.5,1013,260518600,3,0.05000000000000001,10000,False,
0.5,1013,260518600,3,0.009999999999999995,10000,False,
0.52,1014,260518601,3,0.05000000000000001,10000,False,
0.52,1014,260518601,3,0.009999999999999995,10000,False,
0.54,1015,260518602,3,0.05000000000000001,10000,False,
0.54,1015,260518602,3,0.009999999999999995,10000,False,
0.56,1016,260518603,3,0.05000000000000001,10000,False,
0.56,1016,260518603,3,0.009999999999999995,10000,False,
0.5800000000000001,1017,260518604,3,0.05000000000000001,10000,False,
0.5800000000000001,1017,260518604,3,0.009999999999999995,10000,False,
0.6000000000000001,1018,260518605,3,0.05000000000000001,10000,False,
0.6000000000000001,1018,260518605,3,0.009999999999999995,10000,False,
0.6200000000000001,1019,260518606,3,0.05000000000000001,10000,False,
0.6200000000000001,1019,260518606,3,0.009999999999999995,10000,False,
0.6400000000000001,1020,260518607,3,0.05000000000000001,10000,False,
0.6400000000000001,1020,260518607,3,0.009999999999999995,10000,False,
0.66,1021,260518608,3,0.05000000000000001,10000,False,
0.66,1021,260518608,3,0.009999999999999995,10000,False,
0.68,1022,260518609,3,0.05000000000000001,10000,False,
0.68,1022,260518609,3,0.009999999999999995,10000,False,
0.7,1023,260518610,3,0.05000000000000001,10000,False,
0.7,1023,260518610,3,0.009999999999999995,10000,False,
0.72,1024,260518611,3,0.05000000000000001,10000,False,
0.72,1024,260518611,3,0.009999999999999995,10000,False,
0.74,1025,260518612,3,0.05000000000000001,10000,False,
0.74,1025,260518612,3,0.009999999999999995,10000,False,
0.76,1026,260518613,3,0.05000000000000001,10000,False,
0.76,1026,260518613,3,0.009999999999999995,10000,False,
0.78,1027,260518614,3,0.05000000000000001,10000,False,
0.78,1027,260518614,3,0.009999999999999995,10000,False,
0.8,1028,260518615,3,0.05000000000000001,10000,False,
0.8,1028,260518615,3,0.009999999999999995,10000,False,
0.4,1029,260518616,4,0.05000000000000001,10000,False,
0.4,1029,260518616,4,0.009999999999999995,10000,False,
0.42000000000000004,1030,260518617,4,0.05000000000000001,10000,False,
0.42000000000000004,1030,260518617,4,0.009999999999999995,10000,False,
0.44,1031,260518618,4,0.05000000000000001,10000,False,
0.44,1031,260518618,4,0.009999999999999995,10000,False,
0.46,1032,260518619,4,0.05000000000000001,10000,False,
0.46,1032,260518619,4,0.009999999999999995,10000,False,
0.48000000000000004,1033,260518620,4,0.05000000000000001,10000,False,
0.48000000000000004,1033,260518620,4,0.009999999999999995,10000,False,
0.5,1034,260518621,4,0.05000000000000001,10000,False,
0.5,1034,260518621,4,0.009999999999999995,10000,False,
0.52,1035,260518622,4,0.05000000000000001,10000,False,
0.52,1035,260518622,4,0.009999999999999995,10000,False,
0.54,1036,260518623,4,0.05000000000000001,10000,False,
0.54,1036,260518623,4,0.009999999999999995,10000,False,
0.56,1037,260518624,4,0.05000000000000001,10000,False,
0.56,1037,260518624,4,0.009999999999999995,10000,False,
0.5800000000000001,1038,260518625,4,0.05000000000000001,10000,False,
0.5800000000000001,1038,260518625,4,0.009999999999999995,10000,False,
0.6000000000000001,1039,260518626,4,0.05000000000000001,10000,False,
0.6000000000000001,1039,260518626,4,0.009999999999999995,10000,False,
0.6200000000000001,1040,260518627,4,0.05000000000000001,10000,False,
0.6200000000000001,1040,260518627,4,0.009999999999999995,10000,False,
0.6400000000000001,1041,260518628,4,0.05000000000000001,10000,False,
0.6400000000000001,1041,260518628,4,0.009999999999999995,10000,False,
0.66,1042,260518629,4,0.05000000000000001,10000,False,
0.66,1042,260518629,4,0.009999999999999995,10000,False,
0.68,1043,260518630,4,0.05000000000000001,10000,False,
0.68,1043,260518630,4,0.009999999999999995,10000,False,
0.7,1044,260518631,4,0.05000000000000001,10000,False,
0.7,1044,260518631,4,0.009999999999999995,10000,False,
0.72,1045,260518632,4,0.05000000000000001,10000,False,
0.72,1045,260518632,4,0.009999999999999995,10000,False,
0.74,1046,260518633,4,0.05000000000000001,10000,False,
0.74,1046,260518633,4,0.009999999999999995,10000,False,
0.76,1047,260518634,4,0.05000000000000001,10000,False,
0.76,1047,260518634,4,0.009999999999999995,10000,False,
0.78,1048,260518635,4,0.05000000000000001,10000,False,
0.78,1048,260518635,4,0.009999999999999995,10000,False,
0.8,1049,260518636,4,0.05000000000000001,10000,False,
0.8,1049,260518636,4,0.009999999999999995,10000,False,
0.4,1050,260518637,0,0.05000000000000001,10000,False,
0.4,1050,260518637,0,0.009999999999999995,10000,False,
0.42000000000000004,1051,260518638,0,0.05000000000000001,10000,False,
0.42000000000000004,1051,260518638,0,0.009999999999999995,10000,False,
0.44,1052,260518639,0,0.05000000000000001,10000,False,
0.44,1052,260518639,0,0.009999999999999995,10000,False,
0.46,1053,260518640,0,0.05000000000000001,10000,False,
0.46,1053,260518640,0,0.009999999999999995,10000,False,
0.48000000000000004,1054,260518641,0,0.05000000000000001,10000,False,
0.48000000000000004,1054,260518641,0,0.009999999999999995,10000,False,
0.5,1055,260518642,0,0.05000000000000001,10000,False,
0.5,1055,260518642,0,0.009999999999999995,10000,False,
0.52,1056,260518643,0,0.05000000000000001,10000,False,
0.52,1056,260518643,0,0.009999999999999995,10000,False,
0.54,1057,260518644,0,0.05000000000000001,10000,False,
0.54,1057,260518644,0,0.009999999999999995,10000,False,
0.56,1058,260518645,0,0.05000000000000001,10000,False,
0.56,1058,260518645,0,0.009999999999999995,10000,False,
0.5800000000000001,1059,260518646,0,0.05000000000000001,10000,False,
0.5800000000000001,1059,260518646,0,0.009999999999999995,10000,False,
0.6000000000000001,1060,260518647,0,0.05000000000000001,10000,False,
0.6000000000000001,1060,260518647,0,0.009999999999999995,10000,False,
0.6200000000000001,1061,260518648,0,0.05000000000000001,10000,False,
0.6200000000000001,1061,260518648,0,0.009999999999999995,10000,False,
0.6400000000000001,1062,260518649,0,0.05000000000000001,10000,False,
0.6400000000000001,1062,260518649,0,0.009999999999999995,10000,False,
0.66,1063,260518650,0,0.05000000000000001,10000,False,
0.66,1063,260518650,0,0.009999999999999995,10000,False,
0.68,1064,260518651,0,0.05000000000000001,10000,False,
0.68,1064,260518651,0,0.009999999999999995,10000,False,
0.7,1065,260518652,0,0.05000000000000001,10000,False,
0.7,1065,260518652,0,0.009999999999999995,10000,False,
0.72,1066,260518653,0,0.05000000000000001,10000,False,
0.72,1066,260518653,0,0.009999999999999995,10000,False,
0.74,1067,260518654,0,0.05000000000000001,10000,False,
0.74,1067,260518654,0,0.009999999999999995,10000,False,
0.76,1068,260518655,0,0.05000000000000001,10000,False,
0.76,1068,260518655,0,0.009999999999999995,10000,False,
0.78,1069,260518656,0,0.05000000000000001,10000,False,
0.78,1069,260518656,0,0.009999999999999995,10000,False,
0.8,1070,260518657,0,0.05000000000000001,10000,False,
0.8,1070,260518657,0,0.009999999999999995,10000,False,
0.4,1071,260518658,1,0.05000000000000001,10000,False,
0.4,1071,260518658,1,0.009999999999999995,10000,False,
0.42000000000000004,1072,260518659,1,0.05000000000000001,10000,False,
0.42000000000000004,1072,260518659,1,0.009999999999999995,10000,False,
0.44,1073,260518660,1,0.05000000000000001,10000,False,
0.44,1073,260518660,1,0.009999999999999995,10000,False,
0.46,1074,260518661,1,0.05000000000000001,10000,False,
0.46,1074,260518661,1,0.009999999999999995,10000,False,
0.48000000000000004,1075,260518662,1,0.05000000000000001,10000,False,
0.48000000000000004,1075,260518662,1,0.009999999999999995,10000,False,
0.5,1076,260518663,1,0.05000000000000001,10000,False,
0.5,1076,260518663,1,0.009999999999999995,10000,False,
0.52,1077,260518664,1,0.05000000000000001,10000,False,
0.52,1077,260518664,1,0.009999999999999995,10000,False,
0.54,1078,260518665,1,0.05000000000000001,10000,False,
0.54,1078,260518665,1,0.009999999999999995,10000,False,
0.56,1079,260518666,1,0.05000000000000001,10000,False,
0.56,1079,260518666,1,0.009999999999999995,10000,False,
0.5800000000000001,1080,260518667,1,0.05000000000000001,10000,False,
0.5800000000000001,1080,260518667,1,0.009999999999999995,10000,False,
0.6000000000000001,1081,260518668,1,0.05000000000000001,10000,False,
0.6000000000000001,1081,260518668,1,0.009999999999999995,10000,False,
0.6200000000000001,1082,260518669,1,0.05000000000000001,10000,False,
0.6200000000000001,1082,260518669,1,0.009999999999999995,10000,False,
0.6400000000000001,1083,260518670,1,0.05000000000000001,10000,False,
0.6400000000000001,1083,260518670,1,0.009999999999999995,10000,False,
0.66,1084,260518671,1,0.05000000000000001,10000,False,
0.66,1084,260518671,1,0.009999999999999995,10000,False,
0.68,1085,260518672,1,0.05000000000000001,10000,False,
0.68,1085,260518672,1,0.009999999999999995,10000,False,
0.7,1086,260518673,1,0.05000000000000001,10000,False,
0.7,1086,260518673,1,0.009999999999999995,10000,False,
0.72,1087,260518674,1,0.05000000000000001,10000,False,
0.72,1087,260518674,1,0.009999999999999995,10000,False,
0.74,1088,260518675,1,0.05000000000000001,10000,False,
0.74,1088,260518675,1,0.009999999999999995,10000,False,
0.76,1089,260518676,1,0.05000000000000001,10000,False,
0.76,1089,260518676,1,0.009999999999999995,10000,False,
0.78,1090,260518677,1,0.05000000000000001,10000,False,
0.78,1090,260518677,1,0.009999999999999995,10000,False,
0.8,1091,260518678,1,0.05000000000000001,10000,False,
0.8,1091,260518678,1,0.009999999999999995,10000,False,
0.4,1092,260518679,2,0.05000000000000001,10000,False,
0.4,1092,260518679,2,0.009999999999999995,10000,False,
0.42000000000000004,1093,260518680,2,0.05000000000000001,10000,False,
0.42000000000000004,1093,260518680,2,0.009999999999999995,10000,False,
0.44,1094,260518681,2,0.05000000000000001,10000,False,
0.44,1094,260518681,2,0.009999999999999995,10000,False,
0.46,1095,260518682,2,0.05000000000000001,10000,False,
0.46,1095,260518682,2,0.009999999999999995,10000,False,
0.48000000000000004,1096,260518683,2,0.05000000000000001,10000,False,
0.48000000000000004,1096,260518683,2,0.009999999999999995,10000,False,
0.5,1097,260518684,2,0.05000000000000001,10000,False,
0.5,1097,260518684,2,0.009999999999999995,10000,False,
0.52,1098,260518685,2,0.05000000000000001,10000,False,
0.52,1098,260518685,2,0.009999999999999995,10000,False,
0.54,1099,260518686,2,0.05000000000000001,10000,False,
0.54,1099,260518686,2,0.009999999999999995,10000,False,
0.56,1100,260518687,2,0.05000000000000001,10000,False,
0.56,1100,260518687,2,0.009999999999999995,10000,False,
0.5800000000000001,1101,260518688,2,0.05000000000000001,10000,False,
0.5800000000000001,1101,260518688,2,0.009999999999999995,10000,False,
0.6000000000000001,1102,260518689,2,0.05000000000000001,10000,False,
0.6000000000000001,1102,260518689,2,0.009999999999999995,10000,False,
0.6200000000000001,1103,260518690,2,0.05000000000000001,10000,False,
0.6200000000000001,1103,260518690,2,0.009999999999999995,10000,False,
0.6400000000000001,1104,260518691,2,0.05000000000000001,10000,False,
0.6400000000000001,1104,260518691,2,0.009999999999999995,10000,False,
0.66,1105,260518692,2,0.05000000000000001,10000,False,
0.66,1105,260518692,2,0.009999999999999995,10000,False,
0.68,1106,260518693,2,0.05000000000000001,10000,False,
0.68,1106,260518693,2,0.009999999999999995,10000,False,
0.7,1107,260518694,2,0.05000000000000001,10000,False,
0.7,1107,260518694,2,0.009999999999999995,10000,False,
0.72,1108,260518695,2,0.05000000000000001,10000,False,
0.72,1108,260518695,2,0.009999999999999995,10000,False,
0.74,1109,260518696,2,0.05000000000000001,10000,False,
0.74,1109,260518696,2,0.009999999999999995,10000,False,
0.76,1110,260518697,2,0.05000000000000001,10000,False,
0.76,1110,260518697,2,0.009999999999999995,10000,False,
0.78,1111,260518698,2,0.05000000000000001,10000,False,
0.78,1111,260518698,2,0.009999999999999995,10000,False,
0.8,1112,260518699,2,0.05000000000000001,10000,False,
0.8,1112,260518699,2,0.009999999999999995,10000,False,
0.4,1113,260518700,3,0.05000000000000001,10000,False,
0.4,1113,260518700,3,0.009999999999999995,10000,False,
0.42000000000000004,1114,260518701,3,0.05000000000000001,10000,False,
0.42000000000000004,1114,260518701,3,0.009999999999999995,10000,False,
0.44,1115,260518702,3,0.05000000000000001,10000,False,
0.44,1115,260518702,3,0.009999999999999995,10000,False,
0.46,1116,260518703,3,0.05000000000000001,10000,False,
0.46,1116,260518703,3,0.009999999999999995,10000,False,
0.48000000000000004,1117,260518704,3,0.05000000000000001,10000,False,
0.48000000000000004,1117,260518704,3,0.009999999999999995,10000,False,
0.5,1118,260518705,3,0.05000000000000001,10000,False,
0.5,1118,260518705,3,0.009999999999999995,10000,False,
0.52,1119,260518706,3,0.05000000000000001,10000,False,
0.52,1119,260518706,3,0.009999999999999995,10000,False,
0.54,1120,260518707,3,0.05000000000000001,10000,False,
0.54,1120,260518707,3,0.009999999999999995,10000,False,
0.56,1121,260518708,3,0.05000000000000001,10000,False,
0.56,1121,260518708,3,0.009999999999999995,10000,False,
0.5800000000000001,1122,260518709,3,0.05000000000000001,10000,False,
0.5800000000000001,1122,260518709,3,0.009999999999999995,10000,False,
0.6000000000000001,1123,260518710,3,0.05000000000000001,10000,False,
0.6000000000000001,1123,260518710,3,0.009999999999999995,10000,False,
0.6200000000000001,1124,260518711,3,0.05000000000000001,10000,False,
0.6200000000000001,1124,260518711,3,0.009999999999999995,10000,False,
0.6400000000000001,1125,260518712,3,0.05000000000000001,10000,False,
0.6400000000000001,1125,260518712,3,0.009999999999999995,10000,False,
0.66,1126,260518713,3,0.05000000000000001,10000,False,
0.66,1126,260518713,3,0.009999999999999995,10000,False,
0.68,1127,260518714,3,0.05000000000000001,10000,False,
0.68,1127,260518714,3,0.009999999999999995,10000,False,
0.7,1128,260518715,3,0.05000000000000001,10000,False,
0.7,1128,260518715,3,0.009999999999999995,10000,False,
0.72,1129,260518716,3,0.05000000000000001,10000,False,
0.72,1129,260518716,3,0.009999999999999995,10000,False,
0.74,1130,260518717,3,0.05000000000000001,10000,False,
0.74,1130,260518717,3,0.009999999999999995,10000,False,
0.76,1131,260518718,3,0.05000000000000001,10000,False,
0.76,1131,260518718,3,0.009999999999999995,10000,False,
0.78,1132,260518719,3,0.05000000000000001,10000,False,
0.78,1132,260518719,3,0.009999999999999995,10000,False,
0.8,1133,260518720,3,0.05000000000000001,10000,False,
0.8,1133,260518720,3,0.009999999999999995,10000,False,
0.4,1134,260518721,4,0.05000000000000001,10000,False,
0.4,1134,260518721,4,0.009999999999999995,10000,False,
0.42000000000000004,1135,260518722,4,0.05000000000000001,10000,False,
0.42000000000000004,1135,260518722,4,0.009999999999999995,10000,False,
0.44,1136,260518723,4,0.05000000000000001,10000,False,
0.44,1136,260518723,4,0.009999999999999995,10000,False,
0.46,1137,260518724,4,0.05000000000000001,10000,False,
0.46,1137,260518724,4,0.009999999999999995,10000,False,
0.48000000000000004,1138,260518725,4,0.05000000000000001,10000,False,
0.48000000000000004,1138,260518725,4,0.009999999999999995,10000,False,
0.5,1139,260518726,4,0.05000000000000001,10000,False,
0.5,1139,260518726,4,0.009999999999999995,10000,False,
0.52,1140,260518727,4,0.05000000000000001,10000,False,
0.52,1140,260518727,4,0.009999999999999995,10000,False,
0.54,1141,260518728,4,0.05000000000000001,10000,False,
0.54,1141,260518728,4,0.009999999999999995,10000,False,
0.56,1142,260518729,4,0.05000000000000001,10000,False,
0.56,1142,260518729,4,0.009999999999999995,10000,False,
0.5800000000000001,1143,260518730,4,0.05000000000000001,10000,False,
0.5800000000000001,1143,260518730,4,0.009999999999999995,10000,False,
0.6000000000000001,1144,260518731,4,0.05000000000000001,10000,False,
0.6000000000000001,1144,260518731,4,0.009999999999999995,10000,False,
0.6200000000000001,1145,260518732,4,0.05000000000000001,10000,False,
0.6200000000000001,1145,260518732,4,0.009999999999999995,10000,False,
0.6400000000000001,1146,260518733,4,0.05000000000000001,10000,False,
0.6400000000000001,1146,260518733,4,0.009999999999999995,10000,False,
0.66,1147,260518734,4,0.05000000000000001,10000,False,
0.66,1147,260518734,4,0.009999999999999995,10000,False,
0.68,1148,260518735,4,0.05000000000000001,10000,False,
0.68,1148,260518735,4,0.009999999999999995,10000,False,
0.7,1149,260518736,4,0.05000000000000001,10000,False,
0.7,1149,260518736,4,0.009999999999999995,10000,False,
0.72,1150,260518737,4,0.05000000000000001,10000,False,
0.72,1150,260518737,4,0.009999999999999995,10000,False,
0.74,1151,260518738,4,0.05000000000000001,10000,False,
0.74,1151,260518738,4,0.009999999999999995,10000,False,
0.76,1152,260518739,4,0.05000000000000001,10000,False,
0.76,1152,260518739,4,0.009999999999999995,10000,False,
0.78,1153,260518740,4,0.05000000000000001,10000,False,
0.78,1153,260518740,4,0.009999999999999995,10000,False,
0.8,1154,260518741,4,0.05000000000000001,10000,False,
0.8,1154,260518741,4,0.009999999999999995,10000,False,
0.4,1155,260518742,0,0.05000000000000001,10000,False,
0.4,1155,260518742,0,0.009999999999999995,10000,False,
0.42000000000000004,1156,260518743,0,0.05000000000000001,10000,False,
0.42000000000000004,1156,260518743,0,0.009999999999999995,10000,False,
0.44,1157,260518744,0,0.05000000000000001,10000,False,
0.44,1157,260518744,0,0.009999999999999995,10000,False,
0.46,1158,260518745,0,0.05000000000000001,10000,False,
0.46,1158,260518745,0,0.009999999999999995,10000,False,
0.48000000000000004,1159,260518746,0,0.05000000000000001,10000,False,
0.48000000000000004,1159,260518746,0,0.009999999999999995,10000,False,
0.5,1160,260518747,0,0.05000000000000001,10000,False,
0.5,1160,260518747,0,0.009999999999999995,10000,False,
0.52,1161,260518748,0,0.05000000000000001,10000,False,
0.52,1161,260518748,0,0.009999999999999995,10000,False,
0.54,1162,260518749,0,0.05000000000000001,10000,False,
0.54,1162,260518749,0,0.009999999999999995,10000,False,
0.56,1163,260518750,0,0.05000000000000001,10000,False,
0.56,1163,260518750,0,0.009999999999999995,10000,False,
0.5800000000000001,1164,260518751,0,0.05000000000000001,10000,False,
0.5800000000000001,1164,260518751,0,0.009999999999999995,10000,False,
0.6000000000000001,1165,260518752,0,0.05000000000000001,10000,False,
0.6000000000000001,1165,260518752,0,0.009999999999999995,10000,False,
0.6200000000000001,1166,260518753,0,0.05000000000000001,10000,False,
0.6200000000000001,1166,260518753,0,0.009999999999999995,10000,False,
0.6400000000000001,1167,260518754,0,0.05000000000000001,10000,False,
0.6400000000000001,1167,260518754,0,0.009999999999999995,10000,False,
0.66,1168,260518755,0,0.05000000000000001,10000,False,
0.66,1168,260518755,0,0.009999999999999995,10000,False,
0.68,1169,260518756,0,0.05000000000000001,10000,False,
0.68,1169,260518756,0,0.009999999999999995,10000,False,
0.7,1170,260518757,0,0.05000000000000001,10000,False,
0.7,1170,260518757,0,0.009999999999999995,10000,False,
0.72,1171,260518758,0,0.05000000000000001,10000,False,
0.72,1171,260518758,0,0.009999999999999995,10000,False,
0.74,1172,260518759,0,0.05000000000000001,10000,False,
0.74,1172,260518759,0,0.009999999999999995,10000,False,
0.76,1173,260518760,0,0.05000000000000001,10000,False,
0.76,1173,260518760,0,0.009999999999999995,10000,False,
0.78,1174,260518761,0,0.05000000000000001,10000,False,
0.78,1174,260518761,0,0.009999999999999995,10000,False,
0.8,1175,260518762,0,0.05000000000000001,10000,False,
0.8,1175,260518762,0,0.009999999999999995,10000,False,
0.4,1176,260518763,1,0.05000000000000001,10000,False,
0.4,1176,260518763,1,0.009999999999999995,10000,False,
0.42000000000000004,1177,260518764,1,0.05000000000000001,10000,False,
0.42000000000000004,1177,260518764,1,0.009999999999999995,10000,False,
0.44,1178,260518765,1,0.05000000000000001,10000,False,
